price,district,metro_name,metro_time,metro_get_type,size,kitchen,floor,floors,constructed,fix,type_of_building,type_of_walls
6800000,мкр. квартал 115,Котельники,14,пешком,36,8,12,12,1977,None,None,None
6000000,Октябрьский рп,Котельники,10,транспорт,40,9,10,22,2016,Евроремонт,None,Железобетонные
8950000,мкр. квартал 115,Котельники,12,пешком,49,15,12,17,2012,Косметический,Монолитный,Железобетонные
6200000,Островцы деревня,Жулебино,15,транспорт,42,12,12,17,2016,Евроремонт,Панельный,Железобетонные
6750000,Островцы деревня,Котельники,15,транспорт,42,9,13,25,2014,Евроремонт,Монолитный,Железобетонные
10500000,р-н Раменки,Парк Победы,15,пешком,28,7,3,17,1970,Косметический,Панельный,Железобетонные
27900000,р-н Раменки,Ломоносовский проспект,9,пешком,53,18,3,17,1997,Без ремонта,Монолитный,Железобетонные
11000000,р-н Раменки,Минская,15,пешком,38,8,6,9,1976,Косметический,Панельный,Железобетонные
13350000,р-н Раменки,Минская,27,пешком,31,9,5,5,1967,None,None,None
88800000,р-н Раменки,Ломоносовский проспект,7,транспорт,59,9,5,12,1997,Без ремонта,None,None
7800000,мкр. Люберцы 2015 2018,Некрасовка,5,транспорт,37,10,17,17,2018,Евроремонт,Монолитный,Железобетонные
12000000,р-н Раменки,Парк Победы,56,пешком,36,10,12,12,1966,Дизайнерский,Панельный,Железобетонные
88800000,р-н Раменки,Ломоносовский проспект,7,транспорт,59,9,5,12,1997,Без ремонта,None,None
17300000,р-н Раменки,Минская,2,транспорт,27,4,9,12,2022,Без ремонта,None,None
11900000,р-н Раменки,Минская,13,пешком,35,9,9,16,1981,Без ремонта,Панельный,Железобетонные
11000000,р-н Раменки,Ломоносовский проспект,20,пешком,35,7,1,5,1959,None,None,None
12450000,р-н Раменки,Минская,2,транспорт,27,6,4,14,1997,None,None,None
11000000,р-н Раменки,Минская,8,пешком,38,8,6,9,1997,None,None,None
25500000,р-н Раменки,Минская,12,пешком,46,9,13,14,2021,Без ремонта,Монолитный,None
88800000,р-н Раменки,Киевская,15,транспорт,59,26,6,8,2020,Без ремонта,None,None
8200000,Щербинка,Щербинка,4,транспорт,37,11,8,21,2015,Евроремонт,Монолитный,Железобетонные
8350000,Щербинка,Остафьево,10,пешком,44,13,8,21,2016,None,None,None
5150000,Домодедово село,Силикатная,14,транспорт,37,10,17,17,2020,None,None,None
4900000,Щербинка,Остафьево,15,пешком,22,9,2,21,2015,Евроремонт,Монолитный,Железобетонные
7500000,Щербинка,Остафьево,12,транспорт,47,8,3,5,2008,None,None,None
7500000,р-н Южное Бутово,Щербинка,19,пешком,38,8,10,15,2009,Косметический,Панельный,Железобетонные
8390000,р-н Южное Бутово,Щербинка,6,транспорт,42,8,2,14,2008,Косметический,Панельный,Железобетонные
5554080,Щербинка,Щербинка,5,транспорт,33,9,5,5,1997,Без ремонта,Кирпичный,None
5554080,Щербинка,Силикатная,9,транспорт,33,9,5,5,1997,Без ремонта,Кирпичный,None
8730000,Щербинка,Щербинка,5,пешком,45,12,4,17,2019,None,None,None
8150000,Щербинка,Остафьево,10,пешком,43,12,11,18,2016,Косметический,Монолитный,Железобетонные
5900000,Щербинка,Остафьево,15,пешком,27,9,2,21,2015,Косметический,Монолитный,Железобетонные
7450000,мкр. Шепчинки,Бунинская аллея,23,транспорт,41,10,15,17,2008,None,None,None
5349975,мкр. Юбилейный,Подольск,6,транспорт,36,5,3,5,1973,Косметический,None,None
8300000,Щербинка,Остафьево,7,пешком,43,11,2,18,2014,Косметический,Монолитный,Железобетонные
8100000,Щербинка,Щербинка,5,транспорт,37,11,19,19,2015,Косметический,Монолитный,Железобетонные
5999999,мкр. Ивановское,Подольск,4,транспорт,32,6,2,5,1969,Дизайнерский,Кирпичный,Железобетонные
5700000,мкр. Силикатная,Силикатная,8,пешком,30,5,2,5,1971,Косметический,Панельный,Железобетонные
8200000,Щербинка,Остафьево,15,пешком,44,12,4,21,2015,Косметический,Монолитный,Железобетонные
9000000,мкр. Силикатная,Силикатная,8,пешком,54,15,15,17,2015,Евроремонт,Монолитный,Железобетонные
9300000,Щербинка,Остафьево,16,пешком,44,12,16,21,2016,Евроремонт,Монолитный,Железобетонные
8700000,Щербинка,Щербинка,23,пешком,39,11,8,19,2015,Косметический,Монолитный,Железобетонные
8150000,р-н Южное Бутово,Щербинка,7,транспорт,42,9,11,17,2008,None,None,None
8200000,р-н Южное Бутово,Щербинка,7,транспорт,42,9,12,17,2008,Косметический,Панельный,Железобетонные
8500000,Щербинка,Остафьево,15,пешком,44,10,10,18,2017,None,None,None
8300000,Щербинка,Остафьево,7,пешком,46,10,2,18,1997,None,Монолитный,Железобетонные
9500000,Рязановское поселение,Силикатная,10,пешком,48,14,5,14,2008,Дизайнерский,None,Железобетонные
7950000,р-н Южное Бутово,Бульвар Дмитрия Донского,20,транспорт,42,8,10,10,2008,None,Панельный,Железобетонные
8500000,Рязановское поселение,Силикатная,17,пешком,33,9,9,9,1990,Косметический,Панельный,Железобетонные
7100000,мкр. Кузнечики,Подольск,7,транспорт,39,10,11,22,2010,Косметический,Монолитный,None
8700000,р-н Южное Бутово,Щербинка,20,пешком,38,7,8,15,2008,Евроремонт,Панельный,Железобетонные
8500000,Щербинка,Щербинка,4,транспорт,37,11,5,21,2015,Евроремонт,Монолитный,Железобетонные
7200000,Рязановское поселение,Силикатная,18,пешком,35,8,1,9,1982,Косметический,Кирпичный,Железобетонные
7000000,Рязановское поселение,Остафьево,15,транспорт,38,8,4,14,1997,Косметический,Панельный,Железобетонные
6550000,Домодедово село,Щербинка,22,транспорт,41,12,3,17,1997,Евроремонт,Кирпичный,None
9300000,Рязановское поселение,Силикатная,14,пешком,47,13,7,17,2013,Косметический,Монолитный,Железобетонные
8500000,Щербинка,Бунинская аллея,20,транспорт,36,8,14,22,1997,None,None,None
5000000,мкр. Западный,Остафьево,34,транспорт,31,6,1,4,1997,None,Кирпичный,Железобетонные
9000000,Рязановское поселение,Щербинка,6,транспорт,35,14,10,14,2020,Косметический,None,None
8100000,р-н Южное Бутово,Щербинка,20,пешком,38,8,12,16,2009,Косметический,Панельный,Железобетонные
7850000,Рязановское поселение,Бунинская аллея,10,транспорт,35,10,14,14,1997,Косметический,None,None
6500000,Щербинка,Щербинка,25,пешком,44,6,1,1,1997,Без ремонта,None,None
6100000,мкр. Силикатная,Силикатная,11,пешком,33,7,6,10,1998,Косметический,Панельный,Железобетонные
9000000,Щербинка,Остафьево,15,пешком,45,9,10,21,1997,Косметический,Монолитный,Железобетонные
8450000,Щербинка,Остафьево,15,пешком,44,12,7,21,2016,None,None,None
8500000,Щербинка,Остафьево,10,пешком,44,12,7,18,1997,None,None,None
6700000,Борисовка деревня,Остафьево,21,транспорт,36,9,5,8,1997,Без ремонта,None,None
8300000,Рязановское поселение,Бутово,8,транспорт,36,11,13,14,2021,Евроремонт,None,None
7800000,Рязановское поселение,Бунинская аллея,7,транспорт,33,11,8,14,1997,Косметический,None,None
5990000,Борисовка деревня,Бульвар Дмитрия Донского,16,транспорт,36,9,6,6,2022,Без ремонта,None,None
9750000,Щербинка,Щербинка,14,пешком,41,9,9,17,2012,Евроремонт,Панельный,Железобетонные
4850000,мкр. Южный,Улица Горчакова,24,транспорт,35,9,4,16,1991,Косметический,Панельный,Железобетонные
8300000,Рязановское поселение,Щербинка,15,транспорт,31,12,7,17,1997,Евроремонт,None,None
7700000,Рязановское поселение,Остафьево,15,транспорт,35,11,13,14,1997,None,None,None
6900000,мкр. Силикатная,Силикатная,14,пешком,38,7,4,17,2012,Косметический,Монолитный,Железобетонные
7300000,Щербинка,Остафьево,10,пешком,42,12,12,20,1997,None,None,Железобетонные
6700000,Щербинка,Щербинка,4,транспорт,27,5,18,21,2015,None,None,None
9500000,Рязановское поселение,Щербинка,34,пешком,40,16,4,14,2021,Косметический,None,None
6700000,Щербинка,Щербинка,18,пешком,35,9,1,9,1982,Косметический,Кирпичный,Железобетонные
8500000,Рязановское поселение,Остафьево,54,пешком,38,11,4,12,1997,Косметический,Монолитный,None
6400000,Бородино деревня,Подольск,9,транспорт,62,10,4,4,2007,Евроремонт,Кирпичный,None
4900000,мкр. Климовск,Подольск,10,транспорт,34,6,1,5,1965,Косметический,Кирпичный,Железобетонные
7800000,Щербинка,Щербинка,9,пешком,40,8,7,17,2004,Косметический,None,Железобетонные
7600000,Щербинка,Остафьево,15,пешком,40,10,9,21,2016,Косметический,Монолитный,Железобетонные
5580000,мкр. Красная горка,Остафьево,40,пешком,38,8,3,12,1993,None,None,None
5473900,Щербинка,Щербинка,5,транспорт,33,9,3,5,1997,Без ремонта,Кирпичный,None
5424880,Щербинка,Щербинка,5,транспорт,33,9,3,5,1997,Без ремонта,Кирпичный,None
5362370,Щербинка,Щербинка,5,транспорт,33,9,1,5,1997,Косметический,Кирпичный,None
8100000,Рязановское поселение,Щербинка,15,транспорт,31,10,8,17,1997,None,None,None
5150000,мкр. Силикатная,Силикатная,9,пешком,30,6,4,5,1971,Косметический,Панельный,Железобетонные
8000000,р-н Южное Бутово,Щербинка,20,пешком,38,9,9,16,2009,Косметический,Панельный,Железобетонные
8400000,Щербинка,Остафьево,15,пешком,45,12,13,21,2015,Косметический,Монолитный,Железобетонные
8450000,Щербинка,Щербинка,4,транспорт,40,9,16,17,2013,Косметический,Монолитный,Железобетонные
7900000,Рязановское поселение,Остафьево,48,пешком,34,17,10,14,1997,None,None,None
7950000,Рязановское поселение,Бунинская аллея,14,транспорт,37,11,6,14,2022,Евроремонт,Монолитный,None
6770000,мкр. Ново-Сырово,Силикатная,11,пешком,35,5,2,10,1989,Косметический,Панельный,Железобетонные
4900000,мкр. Силикатная,Силикатная,16,пешком,29,6,5,5,1976,Косметический,Панельный,Железобетонные
9700000,Рязановское поселение,Щербинка,6,транспорт,36,11,5,14,2020,None,None,None
8700000,Щербинка,Остафьево,16,пешком,42,12,11,20,2017,Косметический,None,Железобетонные
9200000,Щербинка,Щербинка,31,пешком,36,9,2,16,2013,Евроремонт,Монолитный,Железобетонные
9000000,Щербинка,Остафьево,12,пешком,42,13,18,21,1997,None,Монолитный,Железобетонные
8500000,Щербинка,Щербинка,27,пешком,37,11,13,21,2015,Косметический,Монолитный,Железобетонные
7850000,Щербинка,Остафьево,15,пешком,41,10,6,22,2019,Косметический,None,None
6800000,мкр. Силикатная,Силикатная,8,пешком,40,8,10,14,2007,None,None,None
8000000,Щербинка,Остафьево,10,пешком,43,15,7,18,2016,Косметический,Монолитный,Железобетонные
7350000,мкр. Силикатная,Силикатная,8,пешком,44,14,16,17,2009,Косметический,Панельный,Железобетонные
8000000,Рязановское поселение,Остафьево,59,пешком,32,12,4,17,2022,None,Монолитно кирпичный,None
7050000,мкр. Ново-Сырово,Силикатная,11,пешком,37,6,2,10,1989,Косметический,Панельный,Железобетонные
6750000,мкр. Ново-Сырово,Силикатная,11,пешком,35,6,4,9,1992,Косметический,Кирпичный,Железобетонные
11200000,Рязановское поселение,Силикатная,11,пешком,62,16,13,14,2008,Косметический,None,Железобетонные
10200000,Рязановское поселение,Силикатная,10,пешком,49,14,9,14,2011,Евроремонт,None,Железобетонные
9300000,Рязановское поселение,Силикатная,16,пешком,47,11,13,15,2022,Евроремонт,Панельный,Железобетонные
8200000,Щербинка,Остафьево,10,пешком,43,11,12,18,2015,Косметический,Монолитный,Железобетонные
7800000,Щербинка,Щербинка,9,пешком,38,7,15,17,2004,Косметический,None,Железобетонные
6790000,мкр. Силикатная,Силикатная,11,пешком,36,11,11,16,2017,Косметический,Кирпичный,Железобетонные
7150000,Щербинка,Щербинка,16,пешком,36,7,5,9,1989,Косметический,Кирпичный,Железобетонные
8600000,р-н Южное Бутово,Щербинка,30,пешком,42,9,12,14,2008,Косметический,Панельный,Железобетонные
7800000,р-н Южное Бутово,Щербинка,30,пешком,42,8,7,14,2008,None,None,None
5550000,Рязановское поселение,Остафьево,11,транспорт,25,5,1,14,2022,Косметический,None,None
8599999,мкр. Силикатная,Силикатная,7,пешком,40,9,8,18,2012,Евроремонт,Кирпичный,Железобетонные
9500000,Щербинка,Щербинка,9,пешком,43,11,10,12,2003,Косметический,Кирпичный,Железобетонные
9000000,Щербинка,Щербинка,8,пешком,44,11,12,12,2004,Дизайнерский,Монолитный,Железобетонные
8200000,Щербинка,Щербинка,5,транспорт,35,7,9,12,2013,Косметический,Монолитный,Железобетонные
7700000,Щербинка,Щербинка,8,транспорт,35,7,5,16,2013,Косметический,Монолитный,Железобетонные
6150000,Рязановское поселение,Остафьево,25,пешком,25,20,3,14,2021,Косметический,Монолитно кирпичный,None
7800000,Щербинка,Щербинка,5,пешком,34,9,4,12,1972,Без ремонта,Панельный,Железобетонные
9680000,Рязановское поселение,Щербинка,32,пешком,37,15,5,14,1997,Косметический,None,None
9100000,Рязановское поселение,Силикатная,16,пешком,46,11,3,15,2022,Евроремонт,Панельный,Железобетонные
8000000,р-н Южное Бутово,Щербинка,20,пешком,37,8,3,15,2009,Косметический,Панельный,None
7200000,мкр. Силикатная,Силикатная,7,пешком,44,22,14,17,2009,None,None,None
3300000,Щербинка,Щербинка,26,пешком,19,5,1,15,2016,None,None,None
8300000,Щербинка,Щербинка,28,пешком,40,9,3,17,2013,Косметический,Монолитный,Железобетонные
7800000,р-н Южное Бутово,Щербинка,15,пешком,38,8,15,15,2009,Косметический,Панельный,Железобетонные
7300000,Рязановское поселение,Щербинка,6,транспорт,30,4,14,14,2021,Косметический,None,None
8200000,Щербинка,Щербинка,9,пешком,37,9,7,17,2004,Евроремонт,None,Железобетонные
7700000,Щербинка,Щербинка,4,транспорт,37,9,15,21,2015,Косметический,Монолитный,Железобетонные
7100000,Щербинка,Остафьево,16,пешком,42,12,12,20,2017,Без ремонта,None,Железобетонные
8500000,Щербинка,Щербинка,27,пешком,40,14,13,21,2015,Евроремонт,Монолитный,Железобетонные
10500000,Рязановское поселение,Силикатная,11,пешком,50,15,4,14,2010,None,None,None
7390000,р-н Южное Бутово,Щербинка,7,транспорт,37,7,15,15,2008,Косметический,Панельный,Железобетонные
7150000,мкр. Ново-Сырово,Силикатная,20,пешком,36,8,7,17,2016,None,None,None
7200000,мкр. Силикатная,Силикатная,11,пешком,38,10,8,16,2017,None,None,None
6999000,Щербинка,Щербинка,26,пешком,27,6,14,22,2015,Евроремонт,Монолитный,Железобетонные
8900000,Рязановское поселение,Щербинка,6,транспорт,30,6,10,14,2021,None,None,None
8700000,мкр. Силикатная,Силикатная,8,пешком,47,12,17,17,2015,Косметический,Монолитный,Железобетонные
8300000,Щербинка,Щербинка,27,пешком,37,11,12,21,2015,Косметический,Монолитный,Железобетонные
8800000,Щербинка,Щербинка,28,пешком,40,10,8,22,2015,Евроремонт,Монолитный,Железобетонные
8500000,Щербинка,Щербинка,28,пешком,40,9,3,17,2013,Косметический,Монолитный,Железобетонные
8400000,Щербинка,Щербинка,5,транспорт,37,11,5,21,2015,Косметический,Монолитный,Железобетонные
7400000,Рязановское поселение,Силикатная,31,пешком,33,14,13,13,1997,Косметический,Монолитный,None
11000000,р-н Южное Бутово,Щербинка,20,пешком,38,8,10,16,2009,Дизайнерский,Панельный,Железобетонные
10300000,Рязановское поселение,Силикатная,11,пешком,48,9,8,14,2008,Евроремонт,None,Железобетонные
9500000,Щербинка,Бунинская аллея,10,транспорт,43,9,8,17,2013,Дизайнерский,Монолитный,Железобетонные
8900000,Щербинка,Щербинка,14,пешком,43,8,14,14,2003,Косметический,Кирпичный,Железобетонные
8200000,Рязановское поселение,Силикатная,27,пешком,36,18,10,13,2021,Без ремонта,Монолитный,None
8200000,мкр. Силикатная,Силикатная,9,пешком,41,9,11,14,2007,Дизайнерский,Панельный,Железобетонные
8000000,р-н Южное Бутово,Щербинка,31,пешком,40,10,9,24,2008,None,None,None
7800000,Щербинка,Остафьево,15,пешком,41,10,2,21,2016,None,None,None
7550000,Щербинка,Остафьево,16,пешком,43,12,15,20,2017,Без ремонта,None,Железобетонные
12500000,р-н Дмитровский,Селигерская,16,пешком,40,10,19,22,2021,None,None,None
8100000,Рязановское поселение,Остафьево,54,пешком,32,9,8,11,2022,None,None,None
7997000,Рязановское поселение,Остафьево,12,транспорт,34,14,9,14,2022,None,None,None
7790000,мкр. Силикатная,Силикатная,16,пешком,42,8,14,16,2006,Евроремонт,Панельный,Железобетонные
7600000,Рязановское поселение,Остафьево,48,пешком,29,9,7,14,2020,Косметический,None,None
7550000,мкр. Силикатная,Силикатная,11,пешком,37,10,4,16,2017,Евроремонт,Кирпичный,Железобетонные
9200000,Рязановское поселение,Силикатная,5,транспорт,36,10,7,13,2022,None,None,None
9700000,Рязановское поселение,Щербинка,6,транспорт,37,11,9,14,2020,None,None,None
9250000,Рязановское поселение,Силикатная,31,пешком,32,12,10,12,1997,None,None,None
8700000,р-н Восточное Дегунино,Бескудниково,10,пешком,33,6,8,9,1977,Косметический,Панельный,Железобетонные
12500000,р-н Западное Дегунино,Верхние Лихоборы,5,пешком,36,10,20,26,2021,Без ремонта,Кирпичный,None
10400000,р-н Бескудниковский,Селигерская,17,пешком,41,10,22,24,2002,Без ремонта,Панельный,Железобетонные
10500000,р-н Западное Дегунино,Селигерская,22,пешком,38,8,14,17,1997,Косметический,Монолитный,Железобетонные
15000000,р-н Дмитровский,Бескудниково,11,пешком,42,12,11,24,2019,Евроремонт,Монолитный,None
10200000,р-н Бескудниковский,Селигерская,18,пешком,38,8,15,17,1997,Евроремонт,None,None
10500000,р-н Западное Дегунино,Селигерская,15,транспорт,38,10,5,17,2000,Дизайнерский,Монолитный,Железобетонные
12500000,р-н Бескудниковский,Селигерская,17,пешком,37,9,7,12,1970,Дизайнерский,None,Железобетонные
11740000,р-н Западное Дегунино,Верхние Лихоборы,7,пешком,36,10,12,22,2021,Без ремонта,Кирпичный,None
14400000,р-н Западное Дегунино,Селигерская,3,пешком,37,8,10,38,1997,Евроремонт,None,None
10480000,р-н Западное Дегунино,Селигерская,4,транспорт,32,6,5,9,1967,Евроремонт,None,Железобетонные
13300000,р-н Западное Дегунино,Верхние Лихоборы,7,пешком,35,10,16,26,2021,Евроремонт,Кирпичный,None
12300000,р-н Бескудниковский,Селигерская,9,пешком,38,10,4,16,1989,None,None,None
13000000,р-н Дмитровский,Селигерская,20,пешком,38,10,7,10,2018,Евроремонт,Монолитный,Железобетонные
10480000,р-н Западное Дегунино,Селигерская,10,пешком,32,6,5,9,1997,Евроремонт,None,Железобетонные
12500000,р-н Бескудниковский,Селигерская,10,транспорт,41,10,12,22,2021,None,None,None
9250000,р-н Западное Дегунино,Селигерская,5,транспорт,37,8,10,17,2004,Косметический,Монолитный,Железобетонные
11500000,р-н Западное Дегунино,Селигерская,11,пешком,25,10,14,47,2020,Дизайнерский,None,None
10500000,р-н Бескудниковский,Селигерская,7,пешком,37,9,2,15,1997,Евроремонт,Кирпичный,Железобетонные
13499000,р-н Западное Дегунино,Селигерская,10,пешком,55,16,6,17,1997,None,None,None
9550000,р-н Западное Дегунино,Селигерская,3,пешком,32,6,6,9,1997,None,None,Железобетонные
13500000,р-н Западное Дегунино,Селигерская,17,пешком,58,16,5,18,1997,None,None,None
10500000,р-н Дмитровский,Селигерская,20,пешком,34,11,10,19,2019,Без ремонта,Монолитный,Железобетонные
15000000,р-н Западное Дегунино,Селигерская,5,пешком,47,14,19,39,2021,None,None,None
12999000,р-н Западное Дегунино,Селигерская,11,пешком,43,16,9,44,2021,None,None,None
9550000,р-н Дмитровский,Селигерская,15,транспорт,35,8,11,16,1980,None,Блочный,Железобетонные
11450000,р-н Головинский,Беломорская,5,транспорт,43,10,3,12,1970,Евроремонт,Блочный,Железобетонные
10000000,р-н Восточное Дегунино,Бескудниково,5,пешком,38,8,9,17,1991,None,None,None
11500000,р-н Бескудниковский,Дегунино,10,пешком,38,7,3,17,2004,Косметический,Панельный,Железобетонные
14750000,р-н Дмитровский,Бескудниково,11,пешком,41,11,13,24,2021,Евроремонт,None,Железобетонные
12500000,р-н Западное Дегунино,Селигерская,10,пешком,33,8,3,23,1997,Евроремонт,None,None
11700000,р-н Восточное Дегунино,Селигерская,15,пешком,40,10,9,12,1997,Евроремонт,Панельный,Железобетонные
9700000,р-н Дмитровский,Селигерская,10,транспорт,37,9,4,20,2007,Косметический,Монолитный,Железобетонные
7800000,р-н Бескудниковский,Верхние Лихоборы,15,пешком,32,6,7,9,1997,None,None,None
8100000,р-н Западное Дегунино,Селигерская,10,пешком,33,7,1,12,1997,None,None,None
9700000,р-н Западное Дегунино,Селигерская,11,пешком,26,5,6,13,2021,None,None,None
10700000,р-н Бескудниковский,Селигерская,5,пешком,39,8,17,17,2012,None,None,None
10500000,р-н Западное Дегунино,Селигерская,5,транспорт,38,8,7,14,1997,None,Монолитный,Железобетонные
13650000,р-н Бескудниковский,Селигерская,15,пешком,48,14,10,22,1997,Евроремонт,None,None
9200000,р-н Головинский,Коптево,3,транспорт,34,9,3,12,1969,Косметический,Панельный,Железобетонные
9500000,р-н Головинский,Селигерская,8,транспорт,35,10,5,12,1976,Евроремонт,Блочный,Железобетонные
8900000,р-н Восточное Дегунино,Селигерская,15,пешком,38,8,17,17,1997,Косметический,Панельный,Железобетонные
7700000,р-н Дмитровский,Селигерская,20,пешком,24,9,10,16,2020,Евроремонт,Монолитный,None
8300000,р-н Дмитровский,Селигерская,27,транспорт,37,8,1,17,1984,None,Монолитный,Железобетонные
10790000,р-н Бескудниковский,Селигерская,15,пешком,37,9,10,14,1997,None,Панельный,Железобетонные
5500000,р-н Ховрино,Ховрино,9,пешком,26,8,1,17,2001,Без ремонта,Монолитный,Железобетонные
5000000,р-н Бескудниковский,Селигерская,6,пешком,15,3,2,3,1966,None,Блочный,None
4650000,р-н Западное Дегунино,Селигерская,6,пешком,10,3,9,9,1976,None,Панельный,None
12000000,р-н Западное Дегунино,Селигерская,7,пешком,53,5,3,8,2020,Косметический,Монолитный,None
10199990,р-н Западное Дегунино,Селигерская,4,транспорт,38,8,2,17,2002,Косметический,Монолитный,Железобетонные
12200000,р-н Бескудниковский,Селигерская,15,пешком,37,10,9,14,1997,None,None,None
13400000,р-н Западное Дегунино,Верхние Лихоборы,7,пешком,38,10,4,26,2021,Косметический,Кирпичный,None
12900000,р-н Западное Дегунино,Селигерская,5,пешком,33,15,7,22,1997,Косметический,None,Железобетонные
15199000,р-н Западное Дегунино,Верхние Лихоборы,7,пешком,42,10,15,26,2022,Косметический,Кирпичный,None
10900000,р-н Западное Дегунино,Ховрино,8,транспорт,39,10,13,17,2013,Косметический,Монолитный,Железобетонные
11000000,р-н Западное Дегунино,Селигерская,4,транспорт,38,8,4,14,2003,None,None,None
10500000,р-н Западное Дегунино,Селигерская,26,пешком,38,8,7,17,1998,None,None,None
10350000,р-н Западное Дегунино,Селигерская,9,пешком,26,4,18,39,1997,None,None,None
10000000,р-н Восточное Дегунино,Селигерская,15,пешком,34,9,8,12,1972,None,Панельный,Железобетонные
9900000,р-н Дмитровский,Селигерская,20,транспорт,38,9,12,14,1984,None,Панельный,Железобетонные
9900000,р-н Западное Дегунино,Селигерская,31,пешком,39,7,17,17,2004,None,None,None
9400000,р-н Западное Дегунино,Селигерская,3,транспорт,31,6,4,5,1966,Косметический,Монолитный,Железобетонные
9100000,р-н Западное Дегунино,Селигерская,10,пешком,33,6,1,12,1978,Косметический,Панельный,Железобетонные
10900000,р-н Дмитровский,Селигерская,20,пешком,32,10,5,19,1997,Без ремонта,Монолитный,Железобетонные
16900000,р-н Западное Дегунино,Селигерская,5,пешком,43,21,13,38,1997,Евроремонт,None,None
16900000,р-н Западное Дегунино,Селигерская,6,пешком,43,10,13,30,2020,Дизайнерский,None,None
14950000,р-н Западное Дегунино,Селигерская,11,пешком,35,9,37,39,1997,Евроремонт,None,None
13700000,р-н Бескудниковский,Селигерская,10,пешком,39,10,3,22,2006,None,None,None
13400000,р-н Дмитровский,Бескудниково,11,пешком,43,11,24,24,2018,Без ремонта,Монолитный,Железобетонные
13500000,р-н Западное Дегунино,Селигерская,15,пешком,55,16,6,17,2006,None,None,None
13000000,р-н Западное Дегунино,Селигерская,7,транспорт,38,7,5,17,2001,Евроремонт,Панельный,Железобетонные
13000000,р-н Дмитровский,Селигерская,15,пешком,34,11,12,19,1997,None,Монолитный,Железобетонные
12250000,р-н Бескудниковский,Селигерская,16,пешком,36,10,5,12,1997,Евроремонт,Блочный,Железобетонные
13200000,р-н Западное Дегунино,Селигерская,25,пешком,38,7,5,17,2002,Косметический,Панельный,Железобетонные
12500000,р-н Западное Дегунино,Верхние Лихоборы,5,пешком,36,10,20,21,2021,None,None,None
12990000,р-н Головинский,Коптево,18,пешком,39,8,9,17,1988,None,None,None
11450000,р-н Дмитровский,Селигерская,14,транспорт,38,10,3,16,2021,None,None,None
16500000,р-н Западное Дегунино,Селигерская,11,пешком,35,16,35,45,2020,Дизайнерский,None,None
14500000,р-н Западное Дегунино,Верхние Лихоборы,7,пешком,33,10,6,26,2021,Косметический,Кирпичный,None
14280000,р-н Западное Дегунино,Селигерская,8,пешком,35,16,9,39,1997,None,None,None
11500000,р-н Бескудниковский,Селигерская,10,пешком,39,10,3,22,1997,Косметический,Монолитный,Железобетонные
6500000,р-н Западное Дегунино,Селигерская,4,пешком,23,5,1,9,1997,None,None,None
12500000,р-н Западное Дегунино,Селигерская,4,транспорт,40,7,13,17,2003,Евроремонт,None,Железобетонные
9000000,р-н Западное Дегунино,Селигерская,3,транспорт,34,10,9,12,1967,Без ремонта,None,Железобетонные
9600000,р-н Дмитровский,Селигерская,15,транспорт,35,8,4,16,1981,None,None,None
11200000,р-н Бескудниковский,Селигерская,7,пешком,37,7,9,17,2014,Евроремонт,Монолитный,Железобетонные
11500000,р-н Западное Дегунино,Верхние Лихоборы,7,пешком,35,10,14,22,1997,None,None,None
8400000,р-н Бескудниковский,Селигерская,10,транспорт,35,10,4,12,1970,None,None,None
11000000,р-н Западное Дегунино,Селигерская,26,пешком,38,9,4,17,2000,Евроремонт,Монолитный,Железобетонные
13500000,р-н Дмитровский,Селигерская,5,транспорт,37,7,21,21,1997,Евроремонт,Монолитный,Железобетонные
12490000,р-н Западное Дегунино,Верхние Лихоборы,5,пешком,35,10,10,21,2021,Без ремонта,Кирпичный,None
13500000,р-н Западное Дегунино,Селигерская,7,транспорт,39,9,5,16,1997,Косметический,None,None
12999900,р-н Дмитровский,Селигерская,38,пешком,37,9,31,33,1997,Дизайнерский,None,None
8500000,р-н Западное Дегунино,Селигерская,7,пешком,20,3,19,25,1997,Евроремонт,None,None
15000000,р-н Дмитровский,Селигерская,5,транспорт,38,10,19,22,2021,None,None,Железобетонные
9500000,р-н Дмитровский,Селигерская,22,транспорт,33,6,5,9,1997,None,None,None
12000000,р-н Дмитровский,Селигерская,5,транспорт,42,15,33,33,2021,Косметический,None,None
13500000,р-н Западное Дегунино,Селигерская,7,пешком,40,21,6,23,2021,None,None,None
13000000,р-н Дмитровский,Селигерская,15,пешком,36,8,8,24,1997,None,None,None
9500000,р-н Дмитровский,Селигерская,7,транспорт,38,10,12,12,1997,None,None,None
7300000,р-н Западное Дегунино,Селигерская,7,пешком,25,9,3,9,2019,Дизайнерский,Монолитный,None
9500000,р-н Дмитровский,Селигерская,15,пешком,25,6,9,24,1997,None,None,None
15000000,р-н Дмитровский,Селигерская,30,пешком,43,17,32,34,2020,Евроремонт,None,None
11500000,р-н Дмитровский,Селигерская,4,транспорт,38,10,3,16,2021,Косметический,None,None
9990000,р-н Восточное Дегунино,Селигерская,20,пешком,35,6,4,9,1972,Косметический,Панельный,Железобетонные
9900000,р-н Западное Дегунино,Селигерская,4,транспорт,39,8,10,17,2004,Косметический,Монолитный,Железобетонные
9590000,р-н Западное Дегунино,Селигерская,14,пешком,32,7,5,9,1967,Косметический,None,Железобетонные
