price,district,metro_name,metro_time,metro_get_type,size,kitchen,floor,floors,constructed,fix,type_of_building,type_of_walls
10150000,378,183,15,1,40,6,11,17,2020,2,1,1
10000000,379,183,9,2,34,9,11,12,2019,5,1,1
10700000,378,184,15,1,47,9,9,12,2014,2,3,2
10400000,255,184,15,2,45,16,3,3,2016,4,3,2
6200000,255,184,20,2,30,5,4,5,1997,5,1,2
8900000,378,184,22,1,41,10,12,24,2019,1,3,2
10800000,255,184,10,2,43,20,3,3,1997,5,3,2
7650000,121,107,20,2,24,5,7,9,2022,2,1,1
7200000,121,107,12,2,48,12,1,12,2019,2,1,1
6800000,409,184,60,2,56,8,4,5,2012,2,1,1
6100000,121,107,10,2,38,11,1,4,2021,1,1,1
5490000,121,107,20,2,35,9,1,4,1997,1,1,1
12300000,378,183,12,1,45,10,1,12,2012,4,2,2
8900000,378,184,30,1,41,11,1,17,1997,5,3,2
7800000,379,184,10,2,39,10,11,12,2020,1,1,1
9650000,255,183,32,2,40,12,2,3,1997,2,1,1
10500000,378,183,10,1,35,10,11,25,2014,2,1,1
7700000,255,184,13,2,29,6,12,17,1997,1,3,1
9390000,378,183,8,2,44,16,9,25,2012,3,3,2
7850000,408,184,20,2,38,17,2,17,2009,5,3,2
8500000,408,127,35,2,37,9,2,17,2010,2,1,1
8500000,255,184,10,2,38,9,1,3,2016,5,2,1
8200000,121,270,15,2,34,9,4,8,2020,5,6,1
7990000,255,183,13,2,36,9,6,12,2013,3,4,1
8150000,255,127,15,2,36,10,11,17,2020,3,1,1
7990000,255,184,15,2,35,9,15,17,1997,3,3,1
7650000,255,127,15,2,34,9,3,16,1997,3,1,2
11900000,379,183,10,2,38,10,12,14,2021,3,3,1
11200000,378,184,20,1,41,9,7,12,2012,2,1,1
10600000,379,183,27,1,34,10,7,16,2019,2,1,1
10200000,378,241,8,2,44,16,5,19,1997,5,4,2
10500000,378,184,15,1,43,12,11,17,1997,2,1,1
10000000,378,183,31,1,30,6,23,24,2019,4,1,2
10150000,378,183,16,1,35,10,23,25,2013,5,3,2
9700000,408,127,20,2,38,11,16,17,1997,2,1,1
8200000,378,184,20,1,24,4,16,21,2019,5,3,2
9350000,379,184,15,2,33,10,12,12,2021,2,1,1
8600000,379,183,10,2,32,10,6,9,2022,1,3,1
11490000,379,270,20,1,44,5,1,9,1997,5,1,1
10500000,378,183,27,1,42,11,9,14,2016,5,1,2
10900000,378,184,19,1,43,15,6,9,2014,3,2,2
8300000,255,183,14,2,33,7,10,16,2017,3,4,1
12900000,379,183,10,2,40,14,3,10,2019,4,1,1
12500000,378,183,15,1,46,11,8,17,2014,4,3,2
11000000,378,183,56,1,52,20,12,12,2016,5,1,2
12000000,378,184,12,1,47,8,11,17,2015,4,3,2
10300000,378,183,20,1,44,9,22,25,2012,4,3,2
10500000,379,183,20,1,37,10,7,14,2021,5,1,1
10000000,379,184,8,2,37,10,9,14,2020,5,1,1
9699991,379,270,20,1,29,9,12,16,2020,5,1,1
9300000,378,183,16,1,31,9,4,25,2014,2,1,1
9100000,379,270,4,2,36,8,3,8,1997,1,1,1
8500000,408,183,25,2,41,10,9,17,2008,2,1,1
8200000,121,107,11,2,37,9,1,4,2020,3,1,1
7600000,255,183,10,2,38,17,7,17,2022,2,1,1
7200000,121,107,12,2,33,6,3,8,1997,1,3,1
6900000,255,183,38,2,26,4,10,15,1997,2,2,1
6700000,121,107,25,2,33,9,4,9,1997,2,1,1
8700000,379,184,20,2,38,16,4,14,1997,1,3,1
8700000,255,184,30,2,33,8,11,14,2021,4,1,1
8000000,379,184,20,2,35,11,8,12,1997,1,1,1
7790000,255,184,13,2,30,6,10,17,1997,1,3,1
7700000,255,184,13,2,29,6,8,17,1997,3,3,1
13500000,379,270,3,2,33,9,12,16,2020,4,1,1
12500000,379,270,3,2,37,10,8,13,2018,4,3,2
8900000,255,184,10,2,39,12,7,17,1997,2,1,1
8600000,255,184,15,2,37,10,3,17,1997,3,4,2
8500000,255,184,15,2,30,9,1,12,2021,2,1,1
8000000,255,184,20,2,36,10,6,8,2021,5,1,1
7800000,255,127,10,2,46,19,6,12,2021,1,1,1
7500000,379,184,10,2,38,12,7,12,2022,1,1,1
7590000,379,184,10,2,36,8,5,12,2020,3,1,1
6500000,121,107,25,2,33,9,4,6,2022,3,3,1
13500000,379,183,32,2,40,19,5,17,1997,5,1,1
10400000,379,184,7,2,38,11,2,12,2021,2,1,1
9500000,255,184,13,2,28,6,13,16,1997,2,1,1
9400000,379,183,50,1,37,9,4,14,1997,4,1,1
9000000,378,184,5,2,37,9,12,24,2021,1,1,1
9000000,255,184,15,2,38,10,2,17,2019,3,1,1
8999000,255,184,13,2,38,12,3,17,2022,1,3,1
11450000,379,183,29,1,38,10,3,16,2020,2,1,1
8700000,379,184,10,2,35,10,12,14,2021,2,1,1
10700000,379,183,8,1,30,12,2,15,2020,4,3,2
9000000,255,183,10,2,37,12,11,14,2021,5,1,1
8500000,255,184,20,2,38,10,13,15,2022,2,1,1
8000000,255,184,15,2,36,7,4,24,1997,1,6,1
7600000,255,127,10,2,38,11,1,15,2021,2,1,1
7700000,255,184,13,2,30,6,8,17,1997,2,1,1
7600000,255,184,13,2,30,6,12,17,1997,1,3,1
7700000,255,184,13,2,31,5,11,17,1997,2,1,1
8500000,378,183,8,2,48,14,4,12,2016,2,1,1
9700000,255,184,10,2,47,12,14,16,2006,3,1,1
5250000,121,107,15,2,24,5,2,9,2021,2,3,1
8950000,255,184,20,2,38,10,13,15,2022,2,1,1
8750000,255,183,11,2,38,10,7,16,2022,3,2,1
5350000,121,107,41,2,29,5,4,4,1997,1,1,1
9000000,379,241,10,2,41,12,2,12,2021,1,1,1
13500000,378,183,10,1,52,14,2,16,2014,5,3,2
8599000,255,184,18,2,38,17,11,12,2022,1,6,1
8490000,255,184,15,2,38,16,14,17,1997,2,3,1
6600000,410,183,28,2,42,14,2,3,1997,3,2,2
8490000,379,270,18,1,29,14,8,13,2018,1,3,2
11500000,378,183,8,2,45,20,14,17,2014,4,3,2
10680000,378,184,28,1,36,9,7,24,2019,2,1,1
10500000,378,183,19,1,39,9,12,17,2014,5,2,2
10000000,379,183,25,1,34,10,7,12,2019,5,1,1
7400000,408,183,25,2,35,9,4,16,1985,1,4,2
7399000,255,184,20,2,35,15,3,4,2018,5,2,1
7000000,255,127,15,2,34,9,11,15,1997,1,1,1
7200000,255,184,16,2,35,9,3,15,1997,1,1,1
10990000,378,183,8,2,50,15,11,16,2015,5,3,2
8400000,255,184,10,2,38,7,5,17,1997,2,1,2
8950000,379,183,53,1,37,11,9,13,1997,2,1,1
8600000,379,183,9,2,36,10,8,9,2020,2,1,1
9400000,379,183,10,2,36,9,5,14,2021,1,1,1
9300000,121,107,9,2,40,9,4,5,2021,4,1,1
12155000,378,183,17,1,40,8,3,17,2014,3,2,2
11700000,379,270,20,1,40,10,2,5,2018,5,1,1
11170000,378,183,7,2,37,8,3,17,2014,3,3,2
11150000,378,183,17,1,37,10,4,17,2014,3,2,2
10900000,378,184,28,1,36,12,5,24,2019,5,1,2
10500000,379,183,36,1,41,19,7,17,2019,1,1,1
9990000,379,270,15,1,43,16,12,17,2020,1,1,1
9500000,379,270,10,2,40,12,3,9,2015,2,1,1
9400000,378,184,20,1,33,9,2,24,2018,2,1,1
8800000,378,183,20,1,29,13,3,17,2011,5,3,2
7500000,379,183,50,1,38,9,8,17,2021,2,1,1
6700000,379,183,20,1,23,9,12,14,2021,3,1,1
5800000,411,184,60,2,41,10,2,4,1997,3,1,1
11000000,378,183,16,1,36,8,3,25,2014,3,3,2
11900000,378,184,8,2,47,11,2,9,2014,3,2,2
12600000,378,183,16,1,41,11,3,14,2011,3,2,2
12200000,378,183,17,1,41,10,12,17,2014,3,2,2
12000000,378,183,14,1,40,9,17,17,2013,3,2,2
11000000,379,183,10,2,44,7,3,12,2018,2,1,1
11200000,378,183,9,2,49,14,12,16,2015,5,3,2
10300000,378,183,10,1,47,11,11,17,2015,5,3,2
10000000,379,183,7,1,36,10,6,15,2018,5,3,2
9800000,379,270,27,1,37,11,4,10,2020,5,1,1
9200000,378,184,24,1,33,9,7,22,2016,5,3,2
8650000,379,183,10,2,36,12,11,14,2022,1,6,1
8150000,379,183,10,2,28,9,9,17,2022,1,1,1
7699000,255,184,15,2,33,8,9,11,2022,2,1,1
8750000,255,184,15,2,35,16,13,15,1997,2,1,1
8700000,255,184,15,2,38,19,13,18,2022,1,1,1
8700000,379,183,4,2,33,6,5,15,2021,1,3,2
10700000,378,184,29,1,35,10,8,25,1997,5,1,1
8500000,379,183,14,1,28,8,7,15,2020,5,3,2
8550000,255,184,25,2,37,10,7,17,2012,5,4,2
11000000,378,183,11,1,40,9,13,25,2016,5,3,2
9800000,378,183,14,1,38,10,11,17,2013,3,2,2
8500000,378,184,8,2,27,9,8,21,2020,5,1,1
10790000,378,184,9,2,36,13,8,24,2021,5,1,1
7950000,255,184,10,2,34,8,7,17,2013,3,4,2
6850000,255,184,15,2,30,7,10,16,1997,1,3,1
12170000,378,183,20,1,44,9,8,16,2014,4,3,2
10500000,379,241,14,1,36,10,5,15,2019,5,1,2
10500000,379,184,25,1,34,9,10,15,2021,2,3,2
10000000,255,184,15,2,52,13,11,16,1997,2,1,1
8579000,379,183,9,2,33,9,11,12,1997,5,1,1
10390000,379,270,17,1,35,9,6,9,1997,2,1,1
11500000,379,270,20,1,42,14,4,9,2020,5,1,1
12500000,379,270,7,2,38,10,13,13,2018,2,1,1
5200000,379,184,4,2,23,5,2,5,2019,1,2,1
9700000,378,183,16,1,41,10,15,17,2013,3,2,2
9000000,379,183,30,1,35,15,14,14,1997,2,1,1
12990000,379,270,19,1,42,16,2,6,2017,2,1,1
10600000,378,183,20,1,47,9,11,12,2016,4,1,2
6500000,412,184,40,2,30,6,2,5,1976,2,1,1
8400000,378,184,20,1,37,15,17,24,2019,1,1,2
9050000,379,183,8,1,30,12,12,15,2020,5,3,2
13700000,379,184,10,1,49,13,7,8,2021,1,1,1
10990000,378,183,19,1,43,9,3,16,1997,3,1,1
12000000,378,184,8,2,49,15,15,16,2015,2,1,1
11290000,379,270,27,1,38,10,11,15,1997,4,1,1
10000000,378,184,8,2,34,9,10,21,1997,2,1,1
9980000,379,270,4,2,36,9,5,14,2018,2,1,1
9000000,378,183,7,2,41,11,17,17,2013,2,1,1
11450000,379,183,29,1,38,10,3,16,1997,2,1,1
8500000,378,184,29,1,47,11,16,17,2013,1,3,2
5999000,408,184,20,2,35,7,7,9,2000,2,1,1
8500000,378,183,9,2,33,16,12,17,1997,2,1,1
10400000,379,184,43,1,38,12,13,15,2019,5,1,1
7000000,408,184,20,2,39,10,16,19,2018,1,3,2
5950000,408,127,15,2,30,6,2,5,1967,3,2,2
9550000,378,184,22,1,40,10,7,17,2015,3,1,2
7600000,379,183,12,1,32,11,2,15,2021,1,3,2
6700000,255,184,16,2,31,8,9,14,2022,1,1,1
8700000,379,183,36,1,40,11,4,17,2022,2,1,1
8300000,378,184,9,2,37,9,21,24,2018,2,1,1
7600000,379,183,12,1,33,9,2,15,2021,1,3,2
7400000,255,184,15,2,38,16,17,17,1997,1,3,1
7200000,379,183,53,1,35,9,10,12,2021,1,1,1
10600000,379,183,10,2,45,13,4,16,2019,3,3,1
7150000,379,184,4,2,38,10,4,14,2021,2,1,1
6500000,408,127,20,2,34,10,2,15,1981,2,1,1
10700000,379,184,4,2,36,9,12,12,1997,3,1,1
10900000,378,183,9,2,49,16,13,16,2015,2,1,1
11000000,378,184,9,2,43,9,3,24,2018,2,1,1
10150000,378,184,18,1,46,12,8,12,2014,1,3,2
7700000,255,127,15,2,30,6,14,17,2021,5,1,1
8700000,255,184,15,2,37,10,2,3,2013,3,3,2
10000000,255,184,15,2,38,9,7,17,1997,3,1,1
11000000,379,183,12,1,33,11,8,15,2021,4,3,2
10750000,379,183,10,1,34,10,10,15,2021,4,3,2
11200000,255,127,10,2,52,14,3,3,2015,2,1,1
8300000,255,184,10,2,38,8,3,12,2014,2,1,1
8000000,255,184,10,2,37,6,2,17,2015,3,1,2
7990000,255,184,15,2,42,9,2,3,2015,5,3,2
6500000,255,184,18,2,29,6,6,16,1997,1,1,1
8000000,379,183,10,1,25,5,6,15,2018,3,3,2
11900000,379,183,8,1,36,9,9,15,2021,5,3,2
7690000,255,127,15,2,37,8,11,17,2014,3,1,2
12000000,378,184,23,1,41,10,6,17,2015,2,1,1
7100000,379,184,10,2,36,9,5,12,2021,1,1,1
9850000,378,184,32,1,36,9,2,25,2014,5,3,2
9890000,379,270,8,2,34,9,6,9,2015,5,1,1
9900000,379,270,4,2,39,14,2,12,2018,3,3,2
9500000,255,184,15,2,44,11,3,17,2019,3,1,2
9200000,378,184,9,2,30,8,5,24,2019,4,1,1
8500000,379,183,25,1,39,18,2,12,2020,4,1,1
8600000,378,183,15,1,38,10,4,17,2014,3,2,2
8500000,379,184,8,2,34,9,1,9,1988,2,1,1
8350000,255,184,12,2,40,9,12,17,2018,3,1,1
8350000,379,184,4,2,37,10,8,17,2020,5,1,1
12100000,378,183,13,1,45,18,12,17,2015,2,1,1
12100000,378,184,18,1,43,11,6,12,2014,2,1,1
11200000,379,183,12,1,37,11,12,16,2019,5,3,2
10999000,379,270,23,1,40,9,6,11,2018,4,3,2
11200000,378,183,20,1,48,14,7,12,2016,5,1,1
10950000,379,183,25,1,43,12,4,16,1997,1,3,1
10750000,255,184,10,2,47,18,1,3,2021,4,1,1
10100000,378,184,31,1,41,14,24,25,2012,5,3,2
10400000,378,183,17,1,38,9,3,17,2012,2,1,1
9400000,255,127,10,2,38,13,3,3,2020,1,2,1
9500000,378,184,26,1,32,9,13,24,2018,3,3,2
13500000,378,183,16,1,45,18,4,17,2013,4,2,2
9950000,379,183,30,1,33,11,3,14,2020,3,1,1
9000000,379,183,12,1,31,9,14,15,2021,1,3,2
7100000,379,183,50,1,38,9,7,12,1997,1,1,1
13500000,378,183,9,2,50,15,7,16,2015,2,1,1
12650000,379,183,8,2,37,12,9,15,2020,4,1,1
12500000,378,183,7,2,41,10,2,17,2015,5,1,2
9100000,255,184,14,2,38,11,10,14,2021,3,1,1
8850000,378,183,8,2,40,10,12,12,2014,2,1,1
9000000,379,183,35,1,32,9,6,9,1997,2,1,1
8650000,378,183,16,1,33,16,12,25,2014,2,1,1
8550000,255,184,20,2,39,9,4,9,2021,2,1,1
8600000,379,270,22,1,33,8,3,12,1997,2,1,1
8500000,379,184,4,2,35,10,9,14,2019,3,1,1
8000000,379,241,10,2,35,11,7,14,1997,3,1,1
7800000,255,184,10,2,32,10,8,17,2017,5,4,2
10500000,408,184,15,2,38,9,12,17,2010,5,1,2
10400000,379,183,53,1,38,9,12,13,2021,5,1,1
10250000,378,183,25,1,47,11,7,17,2013,3,3,2
10300000,379,183,12,1,33,10,10,15,1997,5,3,2
10190000,379,183,14,1,32,9,12,15,2019,5,1,2
10000000,255,184,10,2,39,8,9,12,2014,3,4,2
9800000,379,183,14,1,36,10,2,15,2019,2,1,1
9550000,378,184,33,1,41,11,10,12,2016,5,1,2
9500000,379,183,8,1,33,9,5,16,2019,2,1,1
7900000,412,127,60,2,39,10,6,16,2020,2,1,1
14500000,379,183,9,2,41,10,2,16,2019,5,1,1
13000000,379,270,4,2,45,9,8,9,2015,5,1,1
12899990,408,184,20,2,55,17,4,6,2016,2,1,1
10700000,378,184,10,2,33,10,7,24,2020,5,1,1
11111111,378,184,33,1,45,9,7,17,2014,2,1,1
10900000,378,184,22,1,41,9,3,17,2015,5,1,2
10800000,378,184,28,1,36,15,6,24,2019,5,3,2
10500000,379,183,10,2,44,17,5,9,2022,1,1,1
8500000,379,183,10,2,32,9,7,16,1997,1,1,1
7500000,255,184,15,2,32,8,7,15,1997,1,1,1
7300000,379,183,13,2,31,9,4,14,2022,3,1,1
6950000,122,184,30,2,40,13,2,4,1997,3,2,1
7300000,379,184,4,2,36,9,10,12,1997,1,1,1
6700000,121,107,22,2,32,7,4,9,2022,1,3,1
13000000,378,183,26,1,52,15,4,12,2014,3,1,2
10900000,379,270,4,2,41,16,3,17,1997,2,1,1
9950000,379,183,20,2,35,9,7,13,2022,1,3,1
9500000,378,183,12,2,36,8,5,24,2020,2,1,1
10300000,379,127,1,2,37,10,7,14,2022,2,1,1
9650000,379,184,4,2,39,11,6,12,2021,4,1,1
9900000,378,184,26,1,47,12,13,17,2013,3,3,2
9000000,378,183,10,1,34,7,3,25,2014,5,3,2
9500000,255,183,15,2,32,8,9,18,2022,5,6,1
9100000,379,183,10,2,34,7,5,9,2021,1,1,1
9000000,379,184,4,2,39,11,12,12,1997,2,1,1
8900000,379,270,15,1,31,12,12,16,1997,1,1,1
8700000,255,184,20,2,36,10,10,16,2021,5,3,1
8500000,255,184,10,2,37,10,10,15,2022,5,2,1
12300000,379,183,32,1,43,8,4,12,2019,3,1,1
9200000,379,183,10,2,40,11,3,14,2022,1,3,1
9300000,378,184,9,2,34,9,21,24,1997,1,1,1
15053778,379,184,10,1,47,12,3,8,2020,1,1,1
13361000,379,184,12,1,43,12,4,8,2020,1,1,1
13100000,378,183,5,2,49,18,2,16,2015,3,3,2
12755000,378,183,16,1,42,10,15,17,2013,3,2,2
10500000,379,183,10,1,32,11,12,15,2020,4,3,2
10600000,379,183,29,1,38,11,14,15,1997,3,1,1
7850000,157,162,4,2,33,8,8,22,2021,2,1,1
6400000,121,162,30,2,33,11,8,9,2021,2,1,1
10600000,122,162,20,2,46,12,3,7,2018,5,1,1
6150000,211,162,45,2,41,10,2,9,2015,2,1,1
10700000,209,107,20,1,46,16,12,25,2021,1,1,1
7170000,121,107,15,2,31,9,3,5,2021,4,1,1
7700000,122,127,37,2,40,11,1,4,1997,2,1,1
8885000,121,107,10,2,42,9,4,5,2021,2,1,1
11000000,379,242,7,2,42,9,3,10,2021,1,1,1
5600000,211,162,1,2,36,8,6,10,2000,5,2,2
8250000,122,162,15,2,49,14,8,11,2018,5,1,1
9000000,209,107,5,2,35,9,10,17,2014,3,1,1
6000000,254,162,1,2,36,10,3,3,2018,2,1,1
5420800,254,162,30,2,35,10,1,3,1997,1,1,1
6900000,157,162,4,2,25,9,12,22,1997,2,1,1
9200000,379,107,5,1,27,6,8,15,1997,2,1,1
6900000,121,162,14,2,31,14,4,5,2021,2,1,1
6300000,254,162,30,2,36,10,2,3,2021,5,3,1
7999990,121,107,9,2,40,9,4,7,2021,2,1,1
8550000,121,107,12,2,36,17,9,9,2022,3,4,1
7150000,252,162,15,2,36,10,10,12,1972,3,5,2
7400000,121,107,15,2,33,8,1,3,2012,3,2,2
6900000,121,162,14,2,31,13,6,7,2021,2,1,1
7250000,121,107,9,2,31,9,5,7,2021,2,1,1
8300000,157,107,14,2,35,8,10,22,2021,5,1,1
5420000,121,107,20,2,34,9,3,4,2022,2,1,1
8900000,209,107,45,1,37,9,17,17,2010,2,1,1
6400000,254,162,35,2,34,11,3,3,2018,5,1,1
9500000,209,107,8,2,30,8,2,25,1997,2,1,1
6250000,121,270,10,2,40,10,4,4,2021,2,1,1
8200000,157,162,10,2,41,11,22,22,1997,1,1,1
6750000,121,107,13,2,38,10,4,7,2021,1,1,1
8390000,121,107,9,2,40,16,5,7,2021,2,1,1
4850000,413,162,30,2,30,6,5,5,1997,2,1,1
10100000,209,107,11,2,37,10,10,17,2016,2,1,1
8700000,157,162,4,2,36,9,16,22,2021,5,1,1
12000000,157,107,20,1,42,9,5,22,2021,4,1,1
5500000,254,162,35,2,37,11,2,3,2019,1,1,1
11000000,157,128,6,2,42,9,11,15,1997,3,1,1
5790000,121,127,30,2,37,10,1,4,2021,1,1,1
9900000,157,128,8,2,38,14,16,17,1997,1,1,1
8200000,157,107,15,2,34,9,1,22,1997,5,1,1
7150000,254,162,35,2,49,10,2,3,2021,5,1,1
6270000,254,162,30,2,36,9,1,3,2016,5,1,1
7990000,254,162,35,2,35,10,1,3,2017,4,1,1
7200000,254,162,40,2,34,11,3,3,2019,5,1,1
7800000,121,107,10,2,36,5,2,9,1980,3,1,2
10737629,157,107,14,2,42,10,22,22,2022,1,1,1
5700000,408,183,15,2,29,6,3,5,1997,2,1,1
2500000,212,162,20,2,27,6,1,3,2011,3,1,1
10290000,379,107,5,1,36,18,9,15,2022,2,1,1
5900000,254,158,40,2,50,13,1,3,1997,2,1,1
7800000,157,107,14,2,32,8,10,19,2021,1,1,1
6250000,254,165,50,2,35,11,1,3,2017,2,1,1
8300000,157,162,6,2,37,8,6,25,1997,1,3,1
5300000,254,162,30,2,35,11,1,3,2018,1,1,1
7200000,211,162,25,2,45,11,5,14,1997,5,2,2
10299000,157,162,5,2,40,11,16,17,2021,1,1,1
9200000,209,162,15,2,46,12,21,25,2012,2,1,1
11200000,209,107,8,2,46,16,2,25,2022,1,1,1
10368183,157,107,14,2,35,9,12,12,2021,3,1,1
9200000,209,162,6,2,37,9,11,17,2015,3,1,1
9350000,209,107,7,2,38,8,15,17,2013,3,1,1
6800000,121,162,25,2,38,10,4,12,1997,1,1,1
11000000,379,107,7,1,35,17,4,15,2022,3,3,1
7650000,157,162,14,2,33,9,13,22,1997,1,1,1
8250000,122,162,18,2,45,14,8,9,1997,2,1,1
7600000,121,162,1,2,34,11,9,9,1997,3,4,1
5600000,121,162,20,2,39,12,1,4,2021,1,1,1
4500000,414,162,35,2,31,6,1,5,1990,3,4,2
10750000,379,107,7,1,39,19,9,15,2022,5,3,1
8800000,209,107,44,1,38,7,9,17,2009,2,1,1
7900000,209,107,20,2,38,7,8,17,1997,2,1,1
11124036,157,107,14,2,36,9,12,12,2021,1,1,1
8100000,157,107,20,1,35,10,10,22,1997,2,1,1
7100000,157,107,20,1,28,6,3,22,1997,2,1,1
8440000,157,107,14,2,36,9,12,22,1997,2,1,1
8300000,209,107,3,2,41,11,1,25,1997,2,1,1
7500000,209,107,8,2,32,9,4,25,2022,1,1,1
8000000,121,107,3,2,40,10,4,17,2021,5,1,1
6800000,122,162,15,2,31,7,2,5,1997,5,4,2
6900000,122,162,40,2,38,9,3,4,1997,3,1,1
6800000,212,162,20,2,30,7,2,4,2016,5,3,2
8400000,379,270,20,1,33,7,3,12,2020,1,1,1
8390000,209,107,25,1,37,12,11,17,2021,1,1,1
10400000,209,107,15,2,45,10,16,19,2014,5,3,2
11300000,379,107,7,1,35,16,7,15,1997,2,6,1
7150000,211,162,20,2,39,12,3,9,2019,5,1,1
14000000,157,162,14,1,46,21,17,25,1997,5,1,1
12700000,157,162,10,1,43,21,9,25,2018,5,1,1
12500000,157,162,15,1,40,15,23,24,2020,5,1,1
12000000,157,162,11,1,40,13,11,15,1997,2,1,1
10300000,209,107,10,2,37,7,12,17,1997,2,4,2
9500000,209,107,5,2,40,9,7,17,1997,5,1,1
9500000,209,162,10,2,45,10,13,19,2010,5,1,2
8000000,157,107,20,1,35,8,5,12,2020,1,1,1
7500000,122,107,35,2,40,12,1,4,1997,2,1,1
7050000,254,162,40,2,35,10,3,3,2018,3,1,1
6500000,211,162,25,2,40,10,2,8,2017,2,1,1
6380000,121,162,15,2,41,12,2,4,1997,1,1,1
9087739,157,107,14,2,34,10,10,22,2021,1,1,1
9000000,122,162,20,2,44,12,1,3,1997,4,1,1
7350000,121,162,15,2,30,7,6,8,2021,3,4,1
5600000,121,107,15,2,29,7,5,12,2019,1,1,1
4400000,413,162,30,2,31,5,2,5,1997,2,1,1
12300000,379,107,7,1,42,7,3,15,2021,5,3,1
10700000,209,107,25,1,38,11,24,25,2021,2,1,1
8650000,209,107,30,1,37,7,8,17,2010,2,1,1
11500000,379,107,5,1,36,17,8,9,2022,5,6,1
10550000,157,107,14,2,35,9,4,22,2021,4,1,1
10300000,122,162,25,2,46,18,3,7,1997,4,1,1
8999000,209,162,25,2,38,7,13,17,1997,5,4,2
8380000,157,107,14,2,34,10,22,22,1997,2,1,1
7259700,157,107,14,2,28,9,10,12,2021,1,1,1
5890000,211,162,25,2,36,10,2,4,2011,5,5,1
14300000,157,162,5,2,37,9,15,20,1997,5,1,1
12500000,379,107,5,1,39,9,14,16,2021,5,1,1
10610519,157,107,14,2,34,8,6,22,2021,3,1,1
8600000,211,162,25,2,52,14,10,14,2014,3,3,2
8417876000,157,107,14,2,36,9,13,24,2021,1,1,1
5750000,121,162,30,2,31,9,2,4,1997,2,1,1
5550000,254,162,35,2,35,10,3,3,2018,1,1,1
11250000,208,160,1,1,32,6,20,23,2021,4,3,1
7499000,379,270,20,1,20,6,9,15,2021,5,4,1
7150000,209,162,20,2,37,10,12,16,1997,2,1,1
5200000,121,107,10,2,30,10,1,4,2021,1,1,1
10200000,209,162,10,2,42,10,12,17,2010,2,3,2
6480000,254,162,30,2,35,11,3,3,1997,2,1,1
5906400,122,162,30,2,42,9,2,6,2022,2,1,1
8100000,121,162,13,2,36,17,2,9,2022,2,1,1
9500000,209,162,7,2,42,10,13,17,2016,4,4,2
8700000,209,107,4,2,39,9,2,17,2014,5,1,1
6500000,254,162,30,2,36,8,1,3,1997,2,1,1
6500000,121,162,20,2,36,8,1,4,2022,1,1,1
6800000,211,162,20,2,37,9,2,12,2018,5,1,1
6300000,121,270,14,2,38,11,2,4,1997,2,1,1
11900000,206,162,10,2,37,9,6,17,2014,3,1,1
8500000,122,162,10,2,42,9,2,4,2021,5,1,1
14000000,157,162,3,2,40,19,17,26,1997,2,1,1
10550000,209,107,5,2,43,16,5,25,2015,5,3,1
10150000,209,162,10,2,38,8,10,17,1997,2,1,1
7500000,122,162,17,2,38,11,3,4,2015,5,1,1
7000000,211,162,20,2,37,11,5,12,2016,2,1,1
7500000,211,162,30,2,49,12,8,14,1997,2,3,2
7400000,211,162,20,2,32,10,4,4,2010,5,2,2
10500000,379,107,8,1,39,11,6,22,2022,2,1,1
8650000,157,107,9,2,33,8,6,23,2021,2,1,1
7500000,211,162,20,2,48,10,10,14,2009,3,3,2
6500000,212,162,20,2,35,8,4,4,2016,5,3,2
6500000,121,162,20,2,36,8,3,4,2022,1,1,1
6500000,121,107,10,2,40,11,3,4,2020,1,2,1
7300000,121,162,15,2,29,12,3,5,1997,4,1,1
9950000,122,162,10,2,45,12,1,3,1997,5,1,1
10250000,157,107,20,1,32,9,18,22,2022,5,1,1
9990000,211,162,20,2,53,14,5,14,2016,4,3,2
8600000,122,162,25,2,42,10,7,7,2018,3,1,1
7700000,157,162,10,2,35,11,1,22,2021,2,1,1
7950000,122,162,20,2,46,12,2,9,1997,3,1,1
7700000,157,107,35,1,35,11,1,22,1997,1,1,1
7400000,211,162,20,2,47,10,5,14,1997,2,2,2
13500000,157,162,15,1,35,13,9,19,2020,5,1,1
8400000,121,162,10,2,36,17,8,9,2022,3,1,1
8900000,209,107,10,2,42,12,10,17,2008,3,4,2
7100000,121,162,20,2,35,11,1,9,1997,3,4,1
6370000,157,107,14,2,25,6,12,22,2017,1,1,1
2300000,211,162,20,2,39,10,1,5,1997,3,3,1
6400000,121,162,18,2,28,9,8,14,2019,3,1,1
7200000,379,107,8,1,19,9,9,22,1997,2,1,1
8000000,255,162,7,2,37,10,11,16,2022,2,1,1
12000000,379,107,8,1,39,10,7,22,2021,3,4,1
5750000,254,162,35,2,35,10,3,3,2021,1,1,1
9300000,122,162,1,2,44,11,3,4,2015,2,1,1
6500000,211,162,30,2,38,10,1,4,2010,3,2,2
10700000,379,107,4,1,36,10,2,9,1997,3,1,1
8700000,157,162,5,2,36,12,7,22,2022,1,1,1
12000000,379,107,3,1,39,21,5,15,2021,3,1,1
6400000,121,107,10,2,34,10,5,9,2021,1,3,1
6100000,122,162,1,2,32,9,3,5,1966,3,1,2
8000000,157,107,14,2,33,11,11,22,2019,1,1,1
7600000,157,107,20,1,35,11,2,22,2021,1,1,1
11500000,379,107,5,1,39,19,4,15,2021,2,1,1
